product_id,title,category,price,rating,num_reviews,availability,seller,date_listed,description,specs,is_popular
PID001453,SoundX Model178 - Noise Cancelling,laptops,983.41,4.0,2,in_stock,GadgetWorld,2025-08-16,SoundX Model178 - Noise Cancelling - High quality laptops with features and warranty.,"{""weight_g"": 2157, ""color"": ""black""}",0
PID001454,PixelCam Model632 - 4K Capture,headphones,512.07,1.95,35,in_stock,Deals4U,2025-02-25,PixelCam Model632 - 4K Capture - High quality headphones with features and warranty.,"{""weight_g"": 206, ""color"": ""silver""}",0
PID001455,SoundX Model919 - Noise Cancelling,laptops,716.8,4.39,34,in_stock,BestStore,2025-01-17,SoundX Model919 - Noise Cancelling - High quality laptops with features and warranty.,"{""weight_g"": 669, ""color"": ""black""}",0
PID001456,ProBook Model377 - Ultra Performance,smartphones,374.76,3.89,45,in_stock,GadgetWorld,2025-10-19,ProBook Model377 - Ultra Performance - High quality smartphones with features and warranty.,"{""weight_g"": 2373, ""color"": ""white""}",0
PID001457,ProBook Model863 - Ultra Performance,headphones,293.54,4.7,40,out_of_stock,Deals4U,2025-01-17,ProBook Model863 - Ultra Performance - High quality headphones with features and warranty.,"{""weight_g"": 1025, ""color"": ""white""}",0
PID001458,ProBook Model572 - Ultra Performance,smartphones,495.28,4.62,80,in_stock,BestStore,2025-01-12,ProBook Model572 - Ultra Performance - High quality smartphones with features and warranty.,"{""weight_g"": 493, ""color"": ""black""}",1
PID001459,ProBook Model486 - Ultra Performance,smartphones,309.75,3.85,17,in_stock,Deals4U,2025-08-23,ProBook Model486 - Ultra Performance - High quality smartphones with features and warranty.,"{""weight_g"": 2148, ""color"": ""blue""}",0
PID001460,SmartEdge Model115 - 5G Ready,smartphones,555.6,3.35,25,in_stock,ElectroHub,2025-02-20,SmartEdge Model115 - 5G Ready - High quality smartphones with features and warranty.,"{""weight_g"": 1242, ""color"": ""blue""}",0
PID001461,SmartEdge Model840 - 5G Ready,headphones,197.27,3.46,28,in_stock,ElectroHub,2025-07-04,SmartEdge Model840 - 5G Ready - High quality headphones with features and warranty.,"{""weight_g"": 2307, ""color"": ""silver""}",0
PID001462,PixelCam Model284 - 4K Capture,smartphones,84.0,3.46,8,in_stock,ElectroHub,2025-02-15,PixelCam Model284 - 4K Capture - High quality smartphones with features and warranty.,"{""weight_g"": 1062, ""color"": ""silver""}",0
PID001463,ViewPlus Model952 - Wide Screen,monitors,422.94,4.6,105,in_stock,BestStore,2025-09-07,ViewPlus Model952 - Wide Screen - High quality monitors with features and warranty.,"{""weight_g"": 1724, ""color"": ""white""}",1
PID001464,ProBook Model919 - Ultra Performance,monitors,460.89,3.88,29,in_stock,BestStore,2025-07-26,ProBook Model919 - Ultra Performance - High quality monitors with features and warranty.,"{""weight_g"": 639, ""color"": ""black""}",0
PID001465,PixelCam Model282 - 4K Capture,laptops,836.55,2.67,5,in_stock,GadgetWorld,2024-12-04,PixelCam Model282 - 4K Capture - High quality laptops with features and warranty.,"{""weight_g"": 1444, ""color"": ""silver""}",0
PID001466,PixelCam Model759 - 4K Capture,laptops,1086.97,3.58,63,in_stock,ElectroHub,2025-05-04,PixelCam Model759 - 4K Capture - High quality laptops with features and warranty.,"{""weight_g"": 456, ""color"": ""black""}",0
PID001467,ViewPlus Model154 - Wide Screen,monitors,481.11,4.45,19,in_stock,GadgetWorld,2025-02-05,ViewPlus Model154 - Wide Screen - High quality monitors with features and warranty.,"{""weight_g"": 2206, ""color"": ""silver""}",0
PID001468,SmartEdge Model385 - 5G Ready,cameras,154.18,3.65,39,in_stock,PrimeSeller,2025-08-10,SmartEdge Model385 - 5G Ready - High quality cameras with features and warranty.,"{""weight_g"": 537, ""color"": ""white""}",0
PID001469,ProBook Model280 - Ultra Performance,headphones,491.04,3.0,150,in_stock,Deals4U,2025-02-12,ProBook Model280 - Ultra Performance - High quality headphones with features and warranty.,"{""weight_g"": 214, ""color"": ""blue""}",0
PID001470,ViewPlus Model527 - Wide Screen,smartphones,422.37,3.59,44,in_stock,GadgetWorld,2025-07-15,ViewPlus Model527 - Wide Screen - High quality smartphones with features and warranty.,"{""weight_g"": 2100, ""color"": ""silver""}",0
PID001471,SoundX Model498 - Noise Cancelling,monitors,195.69,3.45,60,in_stock,PrimeSeller,2025-01-22,SoundX Model498 - Noise Cancelling - High quality monitors with features and warranty.,"{""weight_g"": 2331, ""color"": ""white""}",0
PID001472,SoundX Model569 - Noise Cancelling,cameras,353.34,4.74,28,in_stock,PrimeSeller,2025-08-27,SoundX Model569 - Noise Cancelling - High quality cameras with features and warranty.,"{""weight_g"": 1743, ""color"": ""white""}",0
PID001473,SoundX Model556 - Noise Cancelling,cameras,142.51,2.9,50,in_stock,ElectroHub,2025-05-17,SoundX Model556 - Noise Cancelling - High quality cameras with features and warranty.,"{""weight_g"": 251, ""color"": ""blue""}",0
PID001474,PixelCam Model779 - 4K Capture,smartphones,92.15,4.35,26,in_stock,PrimeSeller,2025-02-22,PixelCam Model779 - 4K Capture - High quality smartphones with features and warranty.,"{""weight_g"": 1447, ""color"": ""blue""}",0
PID001475,PixelCam Model424 - 4K Capture,smartphones,666.23,2.52,123,in_stock,ElectroHub,2025-08-27,PixelCam Model424 - 4K Capture - High quality smartphones with features and warranty.,"{""weight_g"": 2411, ""color"": ""silver""}",0
PID001476,ProBook Model138 - Ultra Performance,headphones,170.1,3.57,37,out_of_stock,PrimeSeller,2024-12-03,ProBook Model138 - Ultra Performance - High quality headphones with features and warranty.,"{""weight_g"": 436, ""color"": ""silver""}",0
PID001477,PixelCam Model997 - 4K Capture,headphones,270.29,3.96,101,in_stock,GadgetWorld,2025-07-30,PixelCam Model997 - 4K Capture - High quality headphones with features and warranty.,"{""weight_g"": 1947, ""color"": ""white""}",0
PID001478,SmartEdge Model390 - 5G Ready,laptops,895.1,3.97,75,out_of_stock,BestStore,2025-10-25,SmartEdge Model390 - 5G Ready - High quality laptops with features and warranty.,"{""weight_g"": 138, ""color"": ""black""}",0
PID001479,ProBook Model684 - Ultra Performance,monitors,210.38,2.02,8,in_stock,Deals4U,2025-05-30,ProBook Model684 - Ultra Performance - High quality monitors with features and warranty.,"{""weight_g"": 1372, ""color"": ""blue""}",0
PID001480,PixelCam Model732 - 4K Capture,laptops,736.57,3.88,71,in_stock,PrimeSeller,2025-10-11,PixelCam Model732 - 4K Capture - High quality laptops with features and warranty.,"{""weight_g"": 2188, ""color"": ""silver""}",0
PID001481,ViewPlus Model177 - Wide Screen,smartphones,186.62,4.54,8,out_of_stock,GadgetWorld,2025-07-21,ViewPlus Model177 - Wide Screen - High quality smartphones with features and warranty.,"{""weight_g"": 1614, ""color"": ""silver""}",0
PID001482,ProBook Model883 - Ultra Performance,smartphones,462.87,3.35,37,in_stock,ElectroHub,2024-11-20,ProBook Model883 - Ultra Performance - High quality smartphones with features and warranty.,"{""weight_g"": 1135, ""color"": ""white""}",0
PID001483,ProBook Model851 - Ultra Performance,cameras,147.75,4.26,9,in_stock,Deals4U,2025-03-29,ProBook Model851 - Ultra Performance - High quality cameras with features and warranty.,"{""weight_g"": 1661, ""color"": ""white""}",0
PID001484,ProBook Model386 - Ultra Performance,smartphones,244.44,2.56,62,in_stock,PrimeSeller,2025-02-25,ProBook Model386 - Ultra Performance - High quality smartphones with features and warranty.,"{""weight_g"": 1217, ""color"": ""black""}",0
PID001485,PixelCam Model221 - 4K Capture,monitors,312.46,3.91,5,in_stock,PrimeSeller,2025-05-11,PixelCam Model221 - 4K Capture - High quality monitors with features and warranty.,"{""weight_g"": 1318, ""color"": ""white""}",0
PID001486,SoundX Model481 - Noise Cancelling,monitors,591.5,3.86,15,in_stock,GadgetWorld,2025-06-07,SoundX Model481 - Noise Cancelling - High quality monitors with features and warranty.,"{""weight_g"": 2291, ""color"": ""white""}",0
PID001487,PixelCam Model584 - 4K Capture,headphones,481.72,4.61,11,in_stock,GadgetWorld,2025-06-12,PixelCam Model584 - 4K Capture - High quality headphones with features and warranty.,"{""weight_g"": 2079, ""color"": ""black""}",0
PID001488,ProBook Model694 - Ultra Performance,headphones,326.0,2.9,5,out_of_stock,PrimeSeller,2025-01-23,ProBook Model694 - Ultra Performance - High quality headphones with features and warranty.,"{""weight_g"": 603, ""color"": ""silver""}",0
PID001489,SmartEdge Model364 - 5G Ready,cameras,388.44,3.37,20,out_of_stock,GadgetWorld,2025-02-15,SmartEdge Model364 - 5G Ready - High quality cameras with features and warranty.,"{""weight_g"": 1933, ""color"": ""black""}",0
PID001490,ProBook Model859 - Ultra Performance,headphones,30.08,4.48,13,in_stock,BestStore,2025-09-08,ProBook Model859 - Ultra Performance - High quality headphones with features and warranty.,"{""weight_g"": 1552, ""color"": ""black""}",0
PID001491,SmartEdge Model182 - 5G Ready,headphones,414.46,2.83,53,in_stock,PrimeSeller,2025-02-24,SmartEdge Model182 - 5G Ready - High quality headphones with features and warranty.,"{""weight_g"": 1539, ""color"": ""silver""}",0
PID001492,PixelCam Model600 - 4K Capture,smartphones,208.63,4.06,23,in_stock,PrimeSeller,2025-02-07,PixelCam Model600 - 4K Capture - High quality smartphones with features and warranty.,"{""weight_g"": 888, ""color"": ""white""}",0
PID001493,SoundX Model894 - Noise Cancelling,cameras,590.73,4.66,19,out_of_stock,BestStore,2025-07-20,SoundX Model894 - Noise Cancelling - High quality cameras with features and warranty.,"{""weight_g"": 1343, ""color"": ""silver""}",0
PID001494,SoundX Model604 - Noise Cancelling,monitors,137.19,4.61,38,in_stock,ElectroHub,2025-10-31,SoundX Model604 - Noise Cancelling - High quality monitors with features and warranty.,"{""weight_g"": 255, ""color"": ""white""}",0
PID001495,ProBook Model823 - Ultra Performance,smartphones,380.44,4.07,0,out_of_stock,PrimeSeller,2025-10-20,ProBook Model823 - Ultra Performance - High quality smartphones with features and warranty.,"{""weight_g"": 2375, ""color"": ""silver""}",0
PID001496,ViewPlus Model383 - Wide Screen,laptops,1031.01,3.28,133,in_stock,BestStore,2025-07-31,ViewPlus Model383 - Wide Screen - High quality laptops with features and warranty.,"{""weight_g"": 1540, ""color"": ""silver""}",0
PID001497,SoundX Model347 - Noise Cancelling,monitors,157.45,4.14,53,in_stock,Deals4U,2025-01-01,SoundX Model347 - Noise Cancelling - High quality monitors with features and warranty.,"{""weight_g"": 834, ""color"": ""blue""}",1
PID001498,PixelCam Model379 - 4K Capture,smartphones,310.66,4.8,75,out_of_stock,Deals4U,2025-09-23,PixelCam Model379 - 4K Capture - High quality smartphones with features and warranty.,"{""weight_g"": 604, ""color"": ""blue""}",1
PID001499,SoundX Model166 - Noise Cancelling,cameras,385.65,3.94,38,in_stock,ElectroHub,2025-11-04,SoundX Model166 - Noise Cancelling - High quality cameras with features and warranty.,"{""weight_g"": 1349, ""color"": ""blue""}",0
PID001500,ViewPlus Model446 - Wide Screen,cameras,82.51,4.83,17,in_stock,GadgetWorld,2025-06-24,ViewPlus Model446 - Wide Screen - High quality cameras with features and warranty.,"{""weight_g"": 525, ""color"": ""black""}",0
PID001501,ProBook Model976 - Ultra Performance,smartphones,361.31,4.25,18,out_of_stock,Deals4U,2024-12-09,ProBook Model976 - Ultra Performance - High quality smartphones with features and warranty.,"{""weight_g"": 479, ""color"": ""white""}",0
PID001502,ProBook Model792 - Ultra Performance,cameras,231.89,3.82,3,in_stock,GadgetWorld,2025-02-18,ProBook Model792 - Ultra Performance - High quality cameras with features and warranty.,"{""weight_g"": 391, ""color"": ""silver""}",0
PID001503,ProBook Model755 - Ultra Performance,cameras,426.27,4.37,25,in_stock,ElectroHub,2025-02-05,ProBook Model755 - Ultra Performance - High quality cameras with features and warranty.,"{""weight_g"": 2217, ""color"": ""blue""}",0
PID001504,PixelCam Model665 - 4K Capture,smartphones,564.84,4.12,13,out_of_stock,BestStore,2024-12-22,PixelCam Model665 - 4K Capture - High quality smartphones with features and warranty.,"{""weight_g"": 939, ""color"": ""white""}",0
PID001505,SmartEdge Model817 - 5G Ready,cameras,332.4,3.95,112,in_stock,GadgetWorld,2025-06-28,SmartEdge Model817 - 5G Ready - High quality cameras with features and warranty.,"{""weight_g"": 612, ""color"": ""white""}",0
PID001506,ViewPlus Model405 - Wide Screen,smartphones,300.34,3.64,27,in_stock,ElectroHub,2024-12-03,ViewPlus Model405 - Wide Screen - High quality smartphones with features and warranty.,"{""weight_g"": 1772, ""color"": ""black""}",0
PID001507,ViewPlus Model309 - Wide Screen,monitors,219.9,4.34,97,in_stock,PrimeSeller,2025-08-09,ViewPlus Model309 - Wide Screen - High quality monitors with features and warranty.,"{""weight_g"": 836, ""color"": ""silver""}",1
PID001508,PixelCam Model748 - 4K Capture,laptops,765.68,3.59,26,in_stock,PrimeSeller,2025-10-19,PixelCam Model748 - 4K Capture - High quality laptops with features and warranty.,"{""weight_g"": 2386, ""color"": ""blue""}",0
PID001509,ViewPlus Model485 - Wide Screen,monitors,325.44,3.1,28,in_stock,ElectroHub,2025-03-14,ViewPlus Model485 - Wide Screen - High quality monitors with features and warranty.,"{""weight_g"": 880, ""color"": ""white""}",0
PID001510,ViewPlus Model549 - Wide Screen,monitors,389.77,3.0,30,in_stock,PrimeSeller,2025-04-13,ViewPlus Model549 - Wide Screen - High quality monitors with features and warranty.,"{""weight_g"": 884, ""color"": ""blue""}",0
PID001511,ProBook Model371 - Ultra Performance,monitors,337.37,4.07,4,in_stock,GadgetWorld,2025-08-14,ProBook Model371 - Ultra Performance - High quality monitors with features and warranty.,"{""weight_g"": 751, ""color"": ""silver""}",0
PID001512,SmartEdge Model804 - 5G Ready,smartphones,152.58,4.39,23,in_stock,PrimeSeller,2024-11-27,SmartEdge Model804 - 5G Ready - High quality smartphones with features and warranty.,"{""weight_g"": 2121, ""color"": ""white""}",0
PID001513,ProBook Model330 - Ultra Performance,cameras,299.46,4.81,11,in_stock,GadgetWorld,2025-04-10,ProBook Model330 - Ultra Performance - High quality cameras with features and warranty.,"{""weight_g"": 688, ""color"": ""blue""}",0
PID001514,SoundX Model777 - Noise Cancelling,smartphones,341.63,4.48,34,in_stock,ElectroHub,2025-01-12,SoundX Model777 - Noise Cancelling - High quality smartphones with features and warranty.,"{""weight_g"": 1999, ""color"": ""white""}",0
PID001515,ViewPlus Model177 - Wide Screen,headphones,174.0,2.25,9,in_stock,Deals4U,2025-09-19,ViewPlus Model177 - Wide Screen - High quality headphones with features and warranty.,"{""weight_g"": 1120, ""color"": ""white""}",0
PID001516,ViewPlus Model610 - Wide Screen,cameras,496.51,4.49,37,in_stock,PrimeSeller,2025-05-15,ViewPlus Model610 - Wide Screen - High quality cameras with features and warranty.,"{""weight_g"": 1149, ""color"": ""blue""}",0
PID001517,SmartEdge Model137 - 5G Ready,laptops,790.79,4.98,14,in_stock,GadgetWorld,2025-10-15,SmartEdge Model137 - 5G Ready - High quality laptops with features and warranty.,"{""weight_g"": 2016, ""color"": ""black""}",0
PID001518,ProBook Model178 - Ultra Performance,monitors,242.99,3.15,178,in_stock,ElectroHub,2025-09-03,ProBook Model178 - Ultra Performance - High quality monitors with features and warranty.,"{""weight_g"": 2374, ""color"": ""blue""}",0
PID001519,SmartEdge Model990 - 5G Ready,headphones,427.54,3.35,89,in_stock,BestStore,2025-01-22,SmartEdge Model990 - 5G Ready - High quality headphones with features and warranty.,"{""weight_g"": 1725, ""color"": ""black""}",0
PID001520,SmartEdge Model436 - 5G Ready,monitors,383.31,4.55,55,in_stock,Deals4U,2025-03-13,SmartEdge Model436 - 5G Ready - High quality monitors with features and warranty.,"{""weight_g"": 482, ""color"": ""blue""}",1
PID001521,PixelCam Model511 - 4K Capture,smartphones,199.5,3.39,35,in_stock,Deals4U,2025-10-19,PixelCam Model511 - 4K Capture - High quality smartphones with features and warranty.,"{""weight_g"": 2222, ""color"": ""white""}",0
PID001522,PixelCam Model557 - 4K Capture,smartphones,355.75,4.77,51,in_stock,GadgetWorld,2025-05-29,PixelCam Model557 - 4K Capture - High quality smartphones with features and warranty.,"{""weight_g"": 158, ""color"": ""black""}",1
PID001523,SoundX Model670 - Noise Cancelling,headphones,392.9,4.48,32,in_stock,BestStore,2025-01-23,SoundX Model670 - Noise Cancelling - High quality headphones with features and warranty.,"{""weight_g"": 1097, ""color"": ""silver""}",0
PID001524,SmartEdge Model899 - 5G Ready,smartphones,367.74,3.05,1,in_stock,Deals4U,2025-07-17,SmartEdge Model899 - 5G Ready - High quality smartphones with features and warranty.,"{""weight_g"": 2388, ""color"": ""blue""}",0
PID001525,SmartEdge Model910 - 5G Ready,smartphones,223.44,4.45,116,in_stock,PrimeSeller,2025-02-28,SmartEdge Model910 - 5G Ready - High quality smartphones with features and warranty.,"{""weight_g"": 1175, ""color"": ""white""}",1
PID001526,PixelCam Model936 - 4K Capture,smartphones,105.67,3.14,71,in_stock,GadgetWorld,2025-01-17,PixelCam Model936 - 4K Capture - High quality smartphones with features and warranty.,"{""weight_g"": 974, ""color"": ""white""}",0
PID001527,ProBook Model960 - Ultra Performance,headphones,57.34,3.2,9,out_of_stock,GadgetWorld,2024-12-05,ProBook Model960 - Ultra Performance - High quality headphones with features and warranty.,"{""weight_g"": 501, ""color"": ""blue""}",0
PID001528,SoundX Model372 - Noise Cancelling,headphones,363.21,4.94,20,in_stock,ElectroHub,2025-09-06,SoundX Model372 - Noise Cancelling - High quality headphones with features and warranty.,"{""weight_g"": 1699, ""color"": ""black""}",0
PID001529,SoundX Model618 - Noise Cancelling,cameras,105.7,3.8,29,in_stock,GadgetWorld,2025-01-04,SoundX Model618 - Noise Cancelling - High quality cameras with features and warranty.,"{""weight_g"": 567, ""color"": ""silver""}",0
PID001530,ViewPlus Model946 - Wide Screen,cameras,542.16,4.7,58,in_stock,PrimeSeller,2025-05-08,ViewPlus Model946 - Wide Screen - High quality cameras with features and warranty.,"{""weight_g"": 1868, ""color"": ""blue""}",1
PID001531,SoundX Model702 - Noise Cancelling,monitors,270.88,3.66,139,in_stock,BestStore,2025-03-15,SoundX Model702 - Noise Cancelling - High quality monitors with features and warranty.,"{""weight_g"": 2202, ""color"": ""white""}",0
PID001532,ProBook Model791 - Ultra Performance,cameras,394.73,3.79,72,in_stock,Deals4U,2025-07-07,ProBook Model791 - Ultra Performance - High quality cameras with features and warranty.,"{""weight_g"": 524, ""color"": ""black""}",0
PID001533,ProBook Model335 - Ultra Performance,headphones,250.25,4.32,24,in_stock,PrimeSeller,2025-09-29,ProBook Model335 - Ultra Performance - High quality headphones with features and warranty.,"{""weight_g"": 725, ""color"": ""silver""}",0
PID001534,SmartEdge Model218 - 5G Ready,monitors,309.62,4.26,16,in_stock,ElectroHub,2025-03-22,SmartEdge Model218 - 5G Ready - High quality monitors with features and warranty.,"{""weight_g"": 2216, ""color"": ""black""}",0
PID001535,SmartEdge Model973 - 5G Ready,laptops,908.71,3.96,2,in_stock,BestStore,2025-07-03,SmartEdge Model973 - 5G Ready - High quality laptops with features and warranty.,"{""weight_g"": 320, ""color"": ""blue""}",0
PID001536,SmartEdge Model416 - 5G Ready,headphones,462.14,4.79,2,in_stock,PrimeSeller,2025-07-24,SmartEdge Model416 - 5G Ready - High quality headphones with features and warranty.,"{""weight_g"": 952, ""color"": ""silver""}",0
PID001537,PixelCam Model700 - 4K Capture,smartphones,176.47,3.82,26,in_stock,ElectroHub,2024-11-28,PixelCam Model700 - 4K Capture - High quality smartphones with features and warranty.,"{""weight_g"": 499, ""color"": ""black""}",0
PID001538,SmartEdge Model481 - 5G Ready,laptops,711.47,4.41,120,in_stock,ElectroHub,2024-12-17,SmartEdge Model481 - 5G Ready - High quality laptops with features and warranty.,"{""weight_g"": 507, ""color"": ""silver""}",1
PID001539,PixelCam Model285 - 4K Capture,laptops,869.64,3.87,64,in_stock,ElectroHub,2025-01-31,PixelCam Model285 - 4K Capture - High quality laptops with features and warranty.,"{""weight_g"": 1103, ""color"": ""black""}",0
PID001540,PixelCam Model563 - 4K Capture,laptops,643.35,3.32,42,out_of_stock,PrimeSeller,2025-07-19,PixelCam Model563 - 4K Capture - High quality laptops with features and warranty.,"{""weight_g"": 373, ""color"": ""black""}",0
PID001541,SmartEdge Model589 - 5G Ready,smartphones,124.31,2.96,18,in_stock,Deals4U,2025-10-20,SmartEdge Model589 - 5G Ready - High quality smartphones with features and warranty.,"{""weight_g"": 1516, ""color"": ""black""}",0
PID001542,ViewPlus Model996 - Wide Screen,laptops,614.76,3.74,33,out_of_stock,BestStore,2025-05-05,ViewPlus Model996 - Wide Screen - High quality laptops with features and warranty.,"{""weight_g"": 272, ""color"": ""blue""}",0
PID001543,PixelCam Model319 - 4K Capture,smartphones,158.31,3.64,33,in_stock,BestStore,2025-05-25,PixelCam Model319 - 4K Capture - High quality smartphones with features and warranty.,"{""weight_g"": 1719, ""color"": ""white""}",0
PID001544,SmartEdge Model875 - 5G Ready,monitors,422.95,4.08,130,in_stock,GadgetWorld,2024-12-15,SmartEdge Model875 - 5G Ready - High quality monitors with features and warranty.,"{""weight_g"": 1442, ""color"": ""black""}",1
PID001545,ViewPlus Model132 - Wide Screen,headphones,30.0,4.63,45,in_stock,GadgetWorld,2025-01-29,ViewPlus Model132 - Wide Screen - High quality headphones with features and warranty.,"{""weight_g"": 1945, ""color"": ""blue""}",0
PID001546,PixelCam Model361 - 4K Capture,monitors,210.53,3.23,40,in_stock,Deals4U,2025-10-31,PixelCam Model361 - 4K Capture - High quality monitors with features and warranty.,"{""weight_g"": 186, ""color"": ""black""}",0
PID001547,ViewPlus Model832 - Wide Screen,monitors,417.52,3.97,69,in_stock,BestStore,2025-04-24,ViewPlus Model832 - Wide Screen - High quality monitors with features and warranty.,"{""weight_g"": 1656, ""color"": ""blue""}",0
PID001548,ProBook Model177 - Ultra Performance,laptops,781.05,3.43,17,in_stock,PrimeSeller,2024-11-25,ProBook Model177 - Ultra Performance - High quality laptops with features and warranty.,"{""weight_g"": 1115, ""color"": ""black""}",0
PID001549,SoundX Model162 - Noise Cancelling,laptops,827.69,4.09,97,in_stock,GadgetWorld,2025-01-28,SoundX Model162 - Noise Cancelling - High quality laptops with features and warranty.,"{""weight_g"": 485, ""color"": ""black""}",1
PID001550,ProBook Model773 - Ultra Performance,smartphones,388.99,2.98,23,in_stock,PrimeSeller,2025-02-26,ProBook Model773 - Ultra Performance - High quality smartphones with features and warranty.,"{""weight_g"": 2202, ""color"": ""black""}",0
PID001551,ProBook Model775 - Ultra Performance,laptops,850.67,3.75,53,in_stock,ElectroHub,2025-08-27,ProBook Model775 - Ultra Performance - High quality laptops with features and warranty.,"{""weight_g"": 617, ""color"": ""blue""}",0
PID001552,SoundX Model785 - Noise Cancelling,laptops,654.61,4.2,18,out_of_stock,PrimeSeller,2025-08-22,SoundX Model785 - Noise Cancelling - High quality laptops with features and warranty.,"{""weight_g"": 2107, ""color"": ""white""}",0
PID001553,PixelCam Model214 - 4K Capture,laptops,974.47,4.53,23,in_stock,Deals4U,2025-09-27,PixelCam Model214 - 4K Capture - High quality laptops with features and warranty.,"{""weight_g"": 2460, ""color"": ""white""}",0
PID001554,PixelCam Model699 - 4K Capture,headphones,396.73,3.36,59,in_stock,ElectroHub,2025-06-14,PixelCam Model699 - 4K Capture - High quality headphones with features and warranty.,"{""weight_g"": 361, ""color"": ""black""}",0
PID001555,ProBook Model651 - Ultra Performance,headphones,558.75,4.03,68,in_stock,ElectroHub,2025-07-31,ProBook Model651 - Ultra Performance - High quality headphones with features and warranty.,"{""weight_g"": 1655, ""color"": ""blue""}",1
PID001556,SmartEdge Model945 - 5G Ready,cameras,502.99,4.41,19,in_stock,PrimeSeller,2025-02-26,SmartEdge Model945 - 5G Ready - High quality cameras with features and warranty.,"{""weight_g"": 2346, ""color"": ""silver""}",0
PID001557,ProBook Model669 - Ultra Performance,cameras,285.59,3.29,4,in_stock,ElectroHub,2025-04-28,ProBook Model669 - Ultra Performance - High quality cameras with features and warranty.,"{""weight_g"": 1592, ""color"": ""black""}",0
PID001558,SmartEdge Model111 - 5G Ready,cameras,286.88,4.75,119,in_stock,ElectroHub,2025-07-14,SmartEdge Model111 - 5G Ready - High quality cameras with features and warranty.,"{""weight_g"": 685, ""color"": ""black""}",1
PID001559,SoundX Model615 - Noise Cancelling,smartphones,78.14,3.15,29,in_stock,GadgetWorld,2025-08-27,SoundX Model615 - Noise Cancelling - High quality smartphones with features and warranty.,"{""weight_g"": 1932, ""color"": ""black""}",0
PID001560,SoundX Model428 - Noise Cancelling,laptops,832.23,4.08,38,in_stock,ElectroHub,2025-02-16,SoundX Model428 - Noise Cancelling - High quality laptops with features and warranty.,"{""weight_g"": 329, ""color"": ""blue""}",0
PID001561,ViewPlus Model555 - Wide Screen,laptops,756.83,4.41,30,in_stock,ElectroHub,2025-03-24,ViewPlus Model555 - Wide Screen - High quality laptops with features and warranty.,"{""weight_g"": 543, ""color"": ""white""}",0
PID001562,SoundX Model683 - Noise Cancelling,cameras,235.52,4.6,89,in_stock,Deals4U,2025-01-20,SoundX Model683 - Noise Cancelling - High quality cameras with features and warranty.,"{""weight_g"": 201, ""color"": ""white""}",1
PID001563,SmartEdge Model334 - 5G Ready,smartphones,271.33,3.92,3,in_stock,ElectroHub,2025-08-21,SmartEdge Model334 - 5G Ready - High quality smartphones with features and warranty.,"{""weight_g"": 405, ""color"": ""white""}",0
PID001564,ProBook Model607 - Ultra Performance,cameras,433.62,4.29,1,in_stock,PrimeSeller,2024-12-08,ProBook Model607 - Ultra Performance - High quality cameras with features and warranty.,"{""weight_g"": 1726, ""color"": ""blue""}",0
PID001565,PixelCam Model505 - 4K Capture,smartphones,301.8,4.1,35,in_stock,BestStore,2025-10-18,PixelCam Model505 - 4K Capture - High quality smartphones with features and warranty.,"{""weight_g"": 736, ""color"": ""white""}",0
PID001566,ProBook Model927 - Ultra Performance,cameras,303.02,3.35,50,in_stock,Deals4U,2025-01-25,ProBook Model927 - Ultra Performance - High quality cameras with features and warranty.,"{""weight_g"": 372, ""color"": ""silver""}",0
PID001567,SmartEdge Model940 - 5G Ready,laptops,776.5,4.66,4,in_stock,ElectroHub,2025-03-19,SmartEdge Model940 - 5G Ready - High quality laptops with features and warranty.,"{""weight_g"": 1937, ""color"": ""black""}",0
PID001568,SmartEdge Model205 - 5G Ready,cameras,324.77,4.09,87,in_stock,ElectroHub,2025-09-27,SmartEdge Model205 - 5G Ready - High quality cameras with features and warranty.,"{""weight_g"": 2418, ""color"": ""white""}",1
PID001569,PixelCam Model128 - 4K Capture,cameras,338.82,3.69,77,in_stock,PrimeSeller,2024-11-20,PixelCam Model128 - 4K Capture - High quality cameras with features and warranty.,"{""weight_g"": 1165, ""color"": ""black""}",0
PID001570,SmartEdge Model727 - 5G Ready,cameras,222.26,4.46,41,in_stock,PrimeSeller,2025-01-26,SmartEdge Model727 - 5G Ready - High quality cameras with features and warranty.,"{""weight_g"": 1779, ""color"": ""blue""}",0
PID001571,SoundX Model750 - Noise Cancelling,headphones,195.78,4.34,19,in_stock,PrimeSeller,2025-08-22,SoundX Model750 - Noise Cancelling - High quality headphones with features and warranty.,"{""weight_g"": 910, ""color"": ""black""}",0
PID001572,SmartEdge Model921 - 5G Ready,cameras,546.11,3.6,40,in_stock,BestStore,2025-07-21,SmartEdge Model921 - 5G Ready - High quality cameras with features and warranty.,"{""weight_g"": 1916, ""color"": ""blue""}",0
PID001573,PixelCam Model132 - 4K Capture,smartphones,262.64,2.25,75,out_of_stock,PrimeSeller,2025-03-17,PixelCam Model132 - 4K Capture - High quality smartphones with features and warranty.,"{""weight_g"": 1474, ""color"": ""silver""}",0
PID001574,ViewPlus Model352 - Wide Screen,headphones,340.81,4.47,23,out_of_stock,BestStore,2025-05-30,ViewPlus Model352 - Wide Screen - High quality headphones with features and warranty.,"{""weight_g"": 2446, ""color"": ""black""}",0
